gene_id,SRR10720198,SRR10720199,SRR10720203,SRR10720205
gene-YLR186W,726,661,640,653
gene-YLR187W,2485,2544,2878,2344
gene-YLR188W,947,848,999,861
gene-YLR189C,1782,1787,1703,1490
gene-YLR190W,1729,1679,1585,1518
gene-YLR191W,1320,1277,1066,1029
gene-YLR192C,2123,1799,2043,2124
gene-YLR193C,468,379,394,369
gene-YLR194C,1287,1210,1939,1695
gene-YLR195C,1219,1149,1226,1060
gene-YLR196W,2818,2844,2296,2023
gene-YLR197W,2361,2121,2258,2112
gene-YLR199C,408,409,480,418
gene-YLR200W,961,927,880,982
gene-YLR201C,279,242,260,245
gene-YLR203C,1251,1342,1264,1195
gene-YLR204W,591,491,543,579
gene-YLR205C,474,238,354,399
gene-YLR206W,11978,12018,13137,11837
gene-YLR207W,1859,1843,2160,1843
gene-YLR208W,1110,1146,1277,1100
gene-YLR209C,284,283,272,254
gene-YLR210W,1006,933,1011,937
gene-YLR211C,474,451,544,475
gene-YLR212C,558,515,745,674
gene-YLR213C,153,88,92,104
gene-YLR214W,881,394,983,1168
gene-YLR215C,623,584,652,601
gene-YLR216C,753,691,2154,1971
gene-YLR218C,550,468,463,494
gene-YLR219W,4372,4083,4538,3853
gene-YLR220W,657,523,669,599
gene-YLR221C,1321,1076,1048,1135
gene-YLR222C,2052,1698,1586,1448
gene-YLR223C,7240,6844,7307,6159
gene-YLR224W,1485,1366,1446,1210
gene-YLR225C,1476,1490,1617,1430
gene-YLR226W,484,374,416,366
gene-YLR227C,55,56,63,49
gene-YLR227W-A,0,0,0,0
gene-YLR227W-B,447,456,555,480
gene-YLR228C,2049,2119,1627,1413
gene-YLR229C,775,778,862,816
gene-YLR231C,381,326,306,228
gene-YLR233C,237,241,328,289
gene-YLR234W,545,573,603,561
gene-YLR236C,7,8,10,10
gene-YLR237W,698,805,382,367
gene-YLR238W,1172,1030,1135,1026
gene-YLR239C,370,324,354,325
gene-YLR240W,1077,1159,1199,1017
gene-YLR241W,1975,1886,2021,1750
gene-YLR242C,89,59,60,61
gene-YLR243W,545,559,442,409
gene-YLR244C,1906,1759,1876,1543
gene-YLR245C,195,198,187,182
gene-YLR246W,779,722,728,617
gene-YLR247C,1901,1740,2492,2172
gene-YLR248W,1691,1497,1768,1756
gene-YLR249W,9394,10089,11244,9002
gene-YLR250W,1468,1348,1911,1887
gene-YLR251W,119,127,176,157
gene-YLR253W,1608,1411,1320,1223
gene-YLR254C,473,449,439,427
gene-YLR255C,14,13,15,16
gene-YLR256W,14372,15588,15432,12644
gene-YLR256W-A,498,494,609,489
gene-YLR257W,4841,5521,3210,3123
gene-YLR258W,3400,3968,2842,2409
gene-YLR259C,6646,6464,14930,13950
gene-YLR260W,646,572,924,878
gene-YLR261C,3,6,2,2
gene-YLR262C,337,225,269,267
gene-YLR262C-A,337,320,339,312
gene-YLR263W,544,543,523,452
gene-YLR264C-A,2,0,0,0
gene-YLR264W,111,99,95,88
gene-YLR265C,377,323,355,331
gene-YLR266C,561,552,660,600
gene-YLR267W,674,685,1055,988
gene-YLR268W,555,463,536,489
gene-YLR270W,408,367,452,442
gene-YLR271W,417,401,422,406
gene-YLR272C,1577,1356,1609,1316
gene-YLR273C,138,134,230,171
gene-YLR274W,1024,1011,1177,1130
gene-YLR275W,926,723,735,896
gene-YLR276C,1833,1702,1385,1394
gene-YLR277C,527,628,662,554
gene-YLR278C,5788,5907,5819,4644
gene-YLR281C,44,73,70,70
gene-YLR283W,238,230,257,208
gene-YLR284C,337,339,332,304
gene-YLR285C-A,5,6,2,9
gene-YLR285W,1413,1195,1438,1426
gene-YLR286C,8072,8033,7305,5733
gene-YLR287C,841,729,954,927
gene-YLR287C-A,873,781,997,1092
gene-YLR288C,635,622,650,651
gene-YLR289W,1335,1374,1354,1239
gene-YLR290C,223,229,197,195
gene-YLR291C,617,678,668,614
gene-YLR292C,1831,1540,1707,1687
gene-YLR293C,1761,1764,1943,1912
gene-YLR295C,2287,2086,1927,2025
gene-YLR296W,3,2,2,0
gene-YLR297W,569,671,631,638
gene-YLR298C,1797,1665,1423,1472
gene-YLR299W,915,1007,1371,1091
gene-YLR300W,3286,2617,4400,3502
gene-YLR301W,591,376,511,467
gene-YLR302C,0,0,0,0
gene-YLR303W,0,0,0,0
gene-YLR304C,4422,3810,10634,10226
gene-YLR305C,1817,1822,2002,1802
gene-YLR306W,173,157,182,170
gene-YLR307C-A,3,2,0,0
gene-YLR307W,9,8,7,2
gene-YLR308W,0,0,0,0
gene-YLR309C,4471,4313,5051,4595
gene-YLR310C,6061,5848,7025,6223
gene-YLR312C,63,82,60,64
gene-YLR312W-A,1088,1134,1016,979
gene-YLR313C,368,308,493,423
gene-YLR314C,3844,3112,3986,3819
gene-YLR315W,157,172,173,169
gene-YLR316C,246,274,236,219
gene-YLR318W,177,173,172,157
gene-YLR319C,1475,1490,1516,1427
gene-YLR320W,1056,1026,1080,933
gene-YLR321C,2440,2305,2555,2312
gene-YLR323C,554,462,512,452
gene-YLR324W,607,660,732,631
gene-YLR325C,533,417,548,570
gene-YLR326W,456,469,460,406
gene-YLR327C,61,108,455,456
gene-YLR328W,734,653,900,771
gene-YLR329W,8,6,10,6
gene-YLR330W,6462,6305,7628,7256
gene-YLR331C,1,3,2,4
gene-YLR332W,1577,1692,2261,1795
gene-YLR333C,273,258,279,303
gene-YLR335W,2959,2923,3252,2641
gene-YLR336C,3472,3280,3399,3117
gene-YLR337C,10555,11173,12725,8607
gene-YLR340W,1568,1662,1786,1674
gene-YLR341W,17,10,11,11
gene-YLR342W,6064,6097,8051,6676
gene-YLR342W-A,6,7,6,0
gene-YLR343W,11,13,11,15
gene-YLR344W,1297,1402,1164,1438
gene-YLR345W,1934,1935,2229,2159
gene-YLR346C,436,422,899,815
gene-YLR347C,2919,3211,3825,3039
gene-YLR348C,1068,1167,1265,1073
gene-YLR350W,1055,1035,1058,1021
gene-YLR351C,366,381,362,302
gene-YLR352W,832,735,551,562
gene-YLR353W,1973,1925,1906,1528
gene-YLR354C,1077,928,1418,1365
gene-YLR355C,12060,11706,10035,8801
gene-YLR356W,334,329,390,329
gene-YLR357W,5477,5944,5477,4624
gene-YLR358C,8,1,6,3
gene-YLR359W,771,755,773,734
gene-YLR360W,445,395,457,432
gene-YLR361C,298,346,377,342
gene-YLR361C-A,272,309,286,270
gene-YLR362W,961,906,1042,870
gene-YLR363C,204,223,241,189
gene-YLR363W-A,391,354,213,275
gene-YLR364W,35,37,37,46
gene-YLR365W,7,9,3,7
gene-YLR367W,1672,1821,1611,1652
gene-YLR368W,703,686,710,626
gene-YLR369W,1582,1577,1689,1561
gene-YLR370C,1291,1218,1234,1208
gene-YLR371W,4034,3979,4431,3634
gene-YLR372W,960,815,934,866
gene-YLR373C,2366,2351,2268,1913
gene-YLR375W,1083,1095,1109,1117
gene-YLR376C,606,711,665,622
gene-YLR377C,10,9,2,5
gene-YLR378C,2395,2495,3042,2613
gene-YLR380W,2133,2297,1961,1680
gene-YLR381W,314,247,389,351
gene-YLR382C,809,881,1042,784
gene-YLR383W,1395,1276,1687,1480
gene-YLR384C,2169,2017,1961,1585
gene-YLR385C,767,639,680,548
gene-YLR386W,1187,1079,1346,1152
gene-YLR387C,3163,3872,4315,3821
gene-YLR388W,515,519,462,528
gene-YLR389C,1252,1235,1485,1209
gene-YLR390W,803,644,731,814
gene-YLR390W-A,7908,7898,9560,7500
gene-YLR392C,635,612,610,571
gene-YLR393W,430,376,428,371
gene-YLR394W,565,530,535,494
gene-YLR395C,199,198,173,185
gene-YLR396C,684,611,693,624
gene-YLR397C,1485,1577,1287,1093
gene-YLR398C,4038,3837,4385,3900
gene-YLR399C,7539,7861,8984,8371
gene-YLR401C,2480,2814,2306,2025
gene-YLR403W,2616,2530,3016,2462
gene-YLR404W,175,188,210,181
gene-YLR405W,604,505,461,461
gene-YLR406C,1146,1057,1210,1303
gene-YLR406C-A,3,0,1,4
gene-YLR407W,520,530,424,418
gene-YLR408C,191,135,200,219
gene-YLR409C,3347,3284,2914,2691
gene-YLR410W,2794,2781,2932,2442
gene-YLR410W-A,0,0,0,0
gene-YLR410W-B,31,36,29,22
gene-YLR411W,31,26,17,22
gene-YLR412C-A,8,5,4,4
gene-YLR412W,635,568,559,520
gene-YLR413W,7861,9269,3733,3276
gene-YLR414C,870,811,1041,1009
gene-YLR415C,31,37,43,49
gene-YLR417W,929,872,977,952
gene-YLR418C,920,912,828,850
gene-YLR419W,2898,2955,2991,2661
gene-YLR420W,1709,1517,2051,1939
gene-YLR421C,799,760,915,889
gene-YLR422W,1526,1385,1641,1456
gene-YLR423C,290,229,290,250
gene-YLR424W,517,562,550,503
gene-YLR425W,2405,2411,2646,2140
gene-YLR426W,407,387,412,476
gene-YLR427W,1421,1466,1317,1337
gene-YLR429W,3360,3119,3505,3117
gene-YLR430W,2438,2440,2689,2510
gene-YLR431C,450,470,525,449
gene-YLR432W,1725,1711,1483,1317
gene-YLR433C,704,732,779,733
gene-YLR435W,721,589,541,593
gene-YLR436C,5075,5008,5752,4417
gene-YLR437C,645,653,827,773
gene-YLR438C-A,4440,4579,4126,4298
gene-YLR438W,996,1033,2516,1829
gene-YLR439W,1845,1914,1778,1494
gene-YLR440C,857,899,1007,956
gene-YLR441C,752,978,947,885
gene-YLR442C,1373,1324,1667,1349
gene-YLR443W,628,751,829,759
gene-YLR445W,1,3,1,3
gene-YLR446W,111,119,87,92
gene-YLR447C,1122,1053,1224,1187
gene-YLR448W,924,858,1043,949
gene-YLR449W,2925,2851,2067,2021
gene-YLR450W,1374,1463,1339,1093
gene-YLR451W,832,788,822,714
gene-YLR452C,1196,1206,1724,1514
gene-YLR453C,173,157,163,130
gene-YLR454W,2609,2599,3479,3006
gene-YLR455W,1226,914,1143,1003
gene-YLR456W,149,116,121,130
gene-YLR457C,386,364,385,369
gene-YLR459W,565,505,584,560
gene-YLR460C,9701,9317,13492,14065
gene-YLR461W,59,47,62,58
gene-YLR462W,7,6,3,6
gene-YLR464W,1,2,1,1
gene-YLR466W,11,18,21,14
gene-YLR467W,0,0,0,0
gene-YML001W,256,187,254,244
gene-YML002W,431,473,436,399
gene-YML003W,406,311,370,305
gene-YML004C,1811,1653,1988,1974
gene-YML005W,280,239,256,225
gene-YML006C,2264,2369,1858,1637
gene-YML007C-A,7,5,13,8
gene-YML007W,3501,3630,4887,4542
gene-YML008C,3993,4036,4373,4077
gene-YML009C,620,561,476,458
gene-YML010W,5701,5284,5645,5250
gene-YML011C,210,196,170,191
gene-YML012W,1102,990,1131,1181
gene-YML013W,971,939,1092,884
gene-YML014W,561,571,448,437
gene-YML015C,2543,2434,2258,2120
gene-YML016C,1053,1126,1246,1004
gene-YML017W,2766,2674,3316,2728
gene-YML018C,370,404,372,375
gene-YML019W,579,513,589,573
gene-YML020W,2020,1893,2233,1931
gene-YML021C,904,805,978,952
gene-YML022W,371,360,315,291
gene-YML023C,256,288,290,299
gene-YML024W,596,743,633,635
gene-YML025C,1503,1695,1605,1622
gene-YML026C,1113,980,1391,1367
gene-YML027W,886,837,1050,837
gene-YML028W,7967,7353,10757,10711
gene-YML029W,949,1027,1181,964
gene-YML030W,1264,1037,1046,1118
gene-YML031W,2032,1791,2241,1987
gene-YML032C,2585,2608,3042,2725
gene-YML034W,1791,1851,1754,1615
gene-YML035C,1505,1549,1423,1295
gene-YML036W,121,84,94,106
gene-YML037C,462,479,513,383
gene-YML038C,1127,921,1117,1136
gene-YML039W,1,2,6,3
gene-YML040W,0,0,0,0
gene-YML041C,739,675,764,743
gene-YML042W,56,65,64,55
gene-YML043C,1045,876,776,664
gene-YML045W,12,6,15,12
gene-YML045W-A,0,0,0,0
gene-YML046W,470,498,520,490
gene-YML047C,3,1,6,4
gene-YML048W,4158,3884,4602,4012
gene-YML049C,2515,2244,2775,2360
gene-YML050W,151,126,147,112
gene-YML051W,1170,1149,1340,1080
gene-YML052W,3803,4538,3357,2918
gene-YML053C,2177,2049,2111,2134
gene-YML054C,28,25,24,11
gene-YML054C-A,0,1,0,0
gene-YML055W,451,437,368,449
gene-YML056C,1165,1174,909,773
gene-YML057W,1548,1441,1674,1458
gene-YML058W,3908,4535,3851,3353
gene-YML058W-A,6,2,10,14
gene-YML059C,3854,4018,5067,3943
gene-YML060W,361,338,406,346
gene-YML061C,1112,970,1283,1126
gene-YML062C,2173,2166,1973,1854
gene-YML063W,1405,1320,1579,1587
gene-YML064C,937,990,875,1053
gene-YML065W,1730,1727,1770,1551
gene-YML066C,1,1,0,1
gene-YML067C,711,656,732,721
gene-YML068W,651,637,594,569
gene-YML069W,2735,2617,3295,3317
gene-YML070W,509,488,596,479
gene-YML071C,2781,2529,2940,2694
gene-YML072C,4296,4237,4565,4228
gene-YML073C,1484,1143,1568,1534
gene-YML074C,5521,5040,4686,4415
gene-YML075C,1072,1137,1159,934
gene-YML076C,2277,2480,2448,1970
gene-YML077W,297,287,283,240
gene-YML078W,290,174,296,294
gene-YML079W,506,447,520,501
gene-YML080W,768,786,631,513
gene-YML081C-A,1194,1099,1022,1050
gene-YML081W,3880,4133,4456,3896
gene-YML082W,1783,1804,1757,1448
gene-YML083C,4,2,4,5
gene-YML085C,749,840,947,779
gene-YML086C,1071,970,1295,1161
gene-YML087C,173,144,202,172
gene-YML088W,2391,2281,2692,2294
gene-YML091C,5323,5121,7711,6952
gene-YML092C,1426,1692,1882,1649
gene-YML093W,6214,5904,4899,4541
gene-YML094W,432,380,384,394
gene-YML095C,505,391,437,456
gene-YML096W,332,263,351,318
gene-YML097C,1845,1866,1959,1944
gene-YML098W,946,1059,736,783
gene-YML099C,1507,1363,1428,1334
gene-YML100W,5529,6139,7032,5777
gene-YML100W-A,12,7,13,13
gene-YML101C,255,244,285,274
gene-YML102W,810,787,761,744
gene-YML103C,4560,4110,4832,4197
gene-YML104C,559,550,650,570
gene-YML105C,929,820,891,827
gene-YML106W,853,908,832,735
gene-YML107C,367,296,324,340
gene-YML108W,435,374,366,370
gene-YML109W,1460,1361,1605,1369
gene-YML110C,618,593,758,666
gene-YML111W,1921,1818,2262,1900
gene-YML112W,988,914,933,928
gene-YML113W,2360,2220,1944,1892
gene-YML114C,2481,2500,2509,2203
gene-YML115C,3054,2964,3410,2917
gene-YML116W,2505,2387,4019,4206
gene-YML117W,6960,6177,8067,7038
gene-YML118W,381,390,388,349
gene-YML119W,1228,1293,974,906
gene-YML120C,2164,2197,2233,1860
gene-YML121W,1196,1093,1271,1253
gene-YML122C,3,4,4,9
gene-YML123C,9648,10162,6636,5708
gene-YML124C,1575,1301,1768,1644
gene-YML125C,763,724,757,742
gene-YML126C,912,852,964,938
gene-YML127W,1638,1749,1955,1584
gene-YML128C,847,1043,981,763
gene-YML129C,746,759,735,782
gene-YML130C,1343,1306,2329,2305
gene-YML131W,3090,3026,5347,5246
gene-YML132W,32,28,38,24
gene-YML133C,10,25,25,10
gene-YMR001C,2321,2322,2161,1899
gene-YMR001C-A,17,7,12,11
gene-YMR002W,2761,2587,3254,2922
gene-YMR003W,352,292,318,346
gene-YMR004W,1611,1473,1782,1544
gene-YMR005W,1472,1752,1465,1405
gene-YMR006C,365,394,248,238
gene-YMR007W,5,4,1,1
gene-YMR008C,625,708,579,416
gene-YMR009W,205,210,232,196
gene-YMR010W,616,582,708,602
gene-YMR011W,2241,1979,1550,1326
gene-YMR012W,4691,4933,5504,4668
gene-YMR013C,378,483,504,451
gene-YMR014W,3499,3439,2876,2790
gene-YMR015C,929,1092,1069,896
gene-YMR016C,9748,10177,9673,7782
gene-YMR017W,6,13,11,11
gene-YMR018W,54,42,40,46
gene-YMR019W,1433,1256,1261,1070
gene-YMR020W,379,353,475,411
gene-YMR021C,739,749,688,614
gene-YMR022W,1104,932,1207,1250
gene-YMR023C,218,259,216,198
gene-YMR024W,1702,1567,1795,1600
gene-YMR025W,85,90,95,91
gene-YMR026C,578,461,555,518
gene-YMR027W,966,1050,1091,1027
gene-YMR028W,865,800,847,788
gene-YMR029C,1252,1243,1329,1147
gene-YMR030W,709,634,423,428
gene-YMR030W-A,0,1,3,3
gene-YMR031C,7021,6982,5586,5206
gene-YMR032W,1862,1867,1436,1376
gene-YMR033W,1389,1497,1638,1489
gene-YMR034C,62,48,72,64
gene-YMR035W,52,55,63,74
gene-YMR036C,857,897,737,670
gene-YMR037C,3097,2916,3553,2937
gene-YMR038C,6820,7063,7012,7189
gene-YMR039C,3802,3873,3634,3492
gene-YMR040W,24,17,28,22
gene-YMR041C,363,359,392,426
gene-YMR042W,1217,1180,1058,1021
gene-YMR043W,14416,15571,12372,10617
gene-YMR044W,3412,3218,3129,2790
gene-YMR045C,311,373,464,458
gene-YMR046C,0,0,0,0
gene-YMR047C,11222,11278,13100,11380
gene-YMR048W,694,485,749,710
gene-YMR049C,2442,2633,1968,1631
gene-YMR050C,27,34,41,35
gene-YMR051C,0,0,0,0
gene-YMR052W,235,212,215,197
gene-YMR053C,1012,902,1136,927
gene-YMR054W,3714,3578,4313,3794
gene-YMR055C,429,452,482,493
gene-YMR056C,98,91,93,122
gene-YMR058W,12525,8622,10671,10106
gene-YMR059W,235,175,190,228
gene-YMR060C,219,208,196,202
gene-YMR061W,1166,1321,1365,1279
gene-YMR062C,1765,2040,1335,1541
gene-YMR063W,203,180,181,147
gene-YMR064W,862,943,996,906
gene-YMR065W,178,166,178,166
gene-YMR066W,1034,987,963,899
gene-YMR067C,1154,1085,1394,1327
gene-YMR068W,328,317,441,443
gene-YMR069W,121,106,183,140
gene-YMR070W,8348,8605,9523,8046
gene-YMR071C,382,299,373,347
gene-YMR072W,812,754,830,770
gene-YMR073C,225,205,166,185
gene-YMR074C,177,187,136,139
gene-YMR075W,1794,1667,1598,1369
gene-YMR076C,1785,1721,2593,2294
gene-YMR077C,710,706,809,776
gene-YMR078C,951,855,1040,965
gene-YMR079W,1952,1718,1943,1771
gene-YMR080C,3365,3749,3692,3170
gene-YMR081C,64,78,32,36
gene-YMR082C,2,2,1,0
gene-YMR083W,1679,2002,2548,2630
gene-YMR084W,112,98,81,81
gene-YMR085W,206,230,176,154
gene-YMR086W,4367,4146,4573,3879
gene-YMR087W,335,291,335,322
gene-YMR088C,417,438,450,354
gene-YMR089C,3668,3672,4233,3749
gene-YMR090W,704,815,898,935
gene-YMR091C,3230,3257,3507,3586
gene-YMR092C,853,1068,1008,781
gene-YMR093W,1565,1467,1369,1137
gene-YMR094W,434,433,518,423
gene-YMR095C,21,30,39,58
gene-YMR096W,438,415,631,601
gene-YMR097C,534,351,512,477
gene-YMR098C,1179,1129,1152,1068
gene-YMR099C,538,481,519,480
gene-YMR100W,1380,1321,1713,1534
gene-YMR101C,12,4,8,9
gene-YMR102C,1707,1739,2124,1858
gene-YMR103C,160,153,150,161
gene-YMR104C,970,1074,1146,1021
gene-YMR105C,574,557,620,519
gene-YMR105W-A,25,14,25,34
gene-YMR106C,823,857,849,699
gene-YMR107W,4,10,5,7
gene-YMR108W,5421,5686,7351,5821
gene-YMR109W,5639,6107,6648,5323
gene-YMR110C,761,613,767,701
gene-YMR111C,756,754,677,664
gene-YMR112C,272,199,194,210
gene-YMR113W,416,402,373,310
gene-YMR114C,936,926,867,849
gene-YMR115W,1267,1286,1273,1292
gene-YMR116C,977,1174,1227,1163
gene-YMR117C,741,708,719,715
gene-YMR118C,2,0,1,1
gene-YMR119W,1384,1168,1615,1543
gene-YMR120C,837,736,665,582
gene-YMR121C,594,581,589,603
gene-YMR122C,17,20,19,11
gene-YMR122W-A,581,555,949,826
gene-YMR123W,801,747,652,735
gene-YMR124W,4445,4448,4737,3668
gene-YMR125W,1833,1640,2167,1942
gene-YMR126C,172,134,156,138
gene-YMR127C,152,142,150,146
gene-YMR128W,4879,4716,3339,3034
gene-YMR129W,2617,2490,2843,2490
gene-YMR130W,438,398,537,494
gene-YMR131C,3856,3920,3047,2771
gene-YMR132C,366,305,253,266
gene-YMR133W,13,11,20,16
gene-YMR134W,829,882,870,796
gene-YMR135C,1570,1707,1331,1220
gene-YMR136W,6910,7272,2717,2198
gene-YMR137C,817,800,855,818
gene-YMR138W,230,282,248,271
gene-YMR139W,488,513,528,477
gene-YMR140W,1814,1905,1920,1683
gene-YMR141C,0,2,0,0
gene-YMR142C,1445,1407,1617,1576
gene-YMR143W,703,711,724,751
gene-YMR144W,1003,886,1089,1059
gene-YMR145C,706,631,610,520
gene-YMR146C,2464,2505,2454,2085
gene-YMR147W,385,394,300,390
gene-YMR148W,629,646,709,518
gene-YMR149W,1672,1467,1684,1482
gene-YMR150C,129,115,118,122
gene-YMR152W,674,662,759,617
gene-YMR153W,1188,1113,1123,1044
gene-YMR154C,302,289,344,313
gene-YMR155W,249,242,254,235
gene-YMR156C,241,208,220,209
gene-YMR157C,268,232,256,221
gene-YMR158C-A,6,7,8,13
gene-YMR158W,911,846,922,885
gene-YMR159C,316,401,400,325
gene-YMR160W,1148,1103,1353,1163
gene-YMR161W,1295,1275,1711,1644
gene-YMR162C,1770,1824,2021,1785
gene-YMR163C,367,341,358,321
gene-YMR164C,3183,3009,3633,2854
gene-YMR165C,1659,1878,1476,1334
gene-YMR166C,921,877,979,835
gene-YMR167W,600,650,618,530
gene-YMR168C,507,518,567,534
gene-YMR169C,60,60,47,50
gene-YMR170C,54,57,68,47
gene-YMR171C,1354,1253,1325,1187
gene-YMR172W,1595,1452,1423,1341
gene-YMR173W,11529,11796,12599,12823
gene-YMR174C,104,76,86,78
gene-YMR175W,8,5,5,6
gene-YMR175W-A,13,2,11,10
gene-YMR176W,1034,1069,1243,1098
gene-YMR177W,1428,1483,2248,2134
gene-YMR178W,280,229,229,301
gene-YMR179W,1506,1387,2211,1918
gene-YMR180C,277,282,305,295
gene-YMR181C,395,398,415,313
gene-YMR182C,616,665,883,669
gene-YMR182W-A,15,20,14,10
gene-YMR183C,2025,2063,2276,1894
gene-YMR184W,334,333,342,261
gene-YMR185W,431,406,348,331
gene-YMR186W,9576,11128,22190,18738
gene-YMR187C,175,152,139,139
gene-YMR188C,2726,2625,2660,2650
gene-YMR189W,5460,5690,5185,4382
gene-YMR190C,3137,2965,3616,3138
gene-YMR191W,371,347,410,316
gene-YMR192W,1007,953,1083,1001
gene-YMR193W,885,747,755,690
gene-YMR194C-B,135,122,155,179
gene-YMR194W,1555,1452,1515,1460
gene-YMR195W,4088,3834,2745,2633
gene-YMR196W,753,763,824,690
gene-YMR197C,849,826,903,942
gene-YMR198W,1598,1621,1819,1602
gene-YMR199W,1355,1425,1493,1357
gene-YMR200W,2199,2161,2717,2652
gene-YMR201C,461,535,447,483
gene-YMR202W,964,477,764,792
gene-YMR203W,1270,1145,1397,1173
gene-YMR204C,741,765,756,726
gene-YMR205C,5857,5976,6945,5671
gene-YMR206W,8,6,10,13
gene-YMR207C,2181,2081,2538,2345
gene-YMR208W,885,878,984,872
gene-YMR209C,300,383,276,283
gene-YMR210W,1223,1241,1241,1181
gene-YMR211W,757,578,438,418
gene-YMR212C,844,869,796,794
gene-YMR213W,2324,2182,1963,1696
gene-YMR214W,2224,2044,2307,2126
gene-YMR215W,674,668,754,639
gene-YMR216C,4870,4690,5486,4615
gene-YMR217W,1335,1016,1108,958
gene-YMR218C,2113,2069,2492,2249
gene-YMR219W,6032,5606,5994,5420
gene-YMR220W,465,540,649,622
gene-YMR221C,497,559,501,537
gene-YMR222C,285,259,277,278
gene-YMR223W,351,355,390,417
gene-YMR224C,365,374,392,340
gene-YMR225C,637,552,573,638
gene-YMR226C,1129,1058,1336,1224
gene-YMR227C,3304,3328,3067,2942
gene-YMR228W,388,373,404,358
gene-YMR229C,5099,5378,4274,3910
gene-YMR230W,1188,863,1241,1312
gene-YMR230W-A,0,0,0,0
gene-YMR231W,1194,1021,1368,1142
gene-YMR232W,59,47,63,55
gene-YMR233W,360,337,312,273
gene-YMR234W,563,503,557,554
gene-YMR235C,1560,1533,1519,1366
gene-YMR236W,702,548,621,652
gene-YMR237W,1506,1364,1632,1423
gene-YMR238W,431,316,482,436
gene-YMR239C,515,510,389,336
gene-YMR240C,1346,1162,1129,1192
gene-YMR241W,231,224,288,297
gene-YMR242C,1217,1101,1435,1410
gene-YMR242W-A,1,2,1,3
gene-YMR243C,735,677,644,555
gene-YMR244C-A,735,729,526,536
gene-YMR244W,2,1,2,4
gene-YMR246W,6510,6560,3993,3389
gene-YMR247C,1020,1062,1364,1112
gene-YMR247W-A,0,0,0,0
gene-YMR250W,440,494,451,443
gene-YMR251W,764,463,719,696
gene-YMR251W-A,2140,2304,1687,1512
gene-YMR252C,324,263,226,231
gene-YMR253C,343,335,222,248
gene-YMR254C,6,7,7,2
gene-YMR255W,1439,1242,1182,1181
gene-YMR256C,162,130,95,86
gene-YMR257C,821,865,943,794
gene-YMR258C,581,496,593,619
gene-YMR259C,970,926,932,803
gene-YMR260C,1295,1083,1070,1121
gene-YMR261C,1642,1745,1675,1292
gene-YMR262W,350,349,343,343
gene-YMR263W,1801,2005,1499,1523
gene-YMR264W,277,278,284,306
gene-YMR265C,1088,1022,659,574
gene-YMR266W,2997,3313,2251,1853
gene-YMR267W,1261,1091,1212,1153
gene-YMR268C,579,531,457,420
gene-YMR269W,2221,1983,1352,1391
gene-YMR270C,1016,947,1115,946
gene-YMR271C,89,107,52,47
gene-YMR272C,1320,1186,1156,1073
gene-YMR272W-B,1,1,0,0
gene-YMR273C,5506,5358,5882,4942
gene-YMR274C,160,127,132,126
gene-YMR275C,2804,2884,3364,2773
gene-YMR276W,3293,3493,3689,3265
gene-YMR277W,3214,3174,3052,2732
gene-YMR278W,507,576,391,313
gene-YMR279C,12,14,13,13
gene-YMR280C,513,441,433,387
gene-YMR281W,485,576,497,463
gene-YMR282C,827,820,812,808
gene-YMR283C,394,349,322,293
gene-YMR284W,945,942,1053,927
gene-YMR285C,1572,1204,1400,1287
gene-YMR286W,523,408,392,443
gene-YMR287C,1439,1444,1404,1219
gene-YMR288W,889,829,873,702
gene-YMR289W,862,875,997,779
gene-YMR290C,2030,1867,1600,1446
gene-YMR291W,8099,8659,7482,6815
gene-YMR292W,70,64,73,81
gene-YMR293C,425,376,353,317
gene-YMR294W,775,775,730,659
gene-YMR295C,1826,1554,1715,1700
gene-YMR296C,4880,4890,5407,4564
gene-YMR297W,1796,1848,1821,1449
gene-YMR298W,906,780,917,891
gene-YMR299C,516,434,528,528
gene-YMR300C,1158,1010,1036,908
gene-YMR301C,1706,1930,1756,1550
gene-YMR302C,2064,1912,2264,1856
gene-YMR303C,4,4,10,6
gene-YMR304W,3063,2871,4045,3362
gene-YMR305C,1365,1334,1943,1536
gene-YMR306W,101,103,146,98
gene-YMR307W,5170,4652,5153,4195
gene-YMR308C,3114,3145,3499,3179
gene-YMR309C,3394,3541,3506,3167
gene-YMR310C,1339,1101,1046,939
gene-YMR311C,7779,7765,8137,8786
gene-YMR312W,413,366,319,291
gene-YMR313C,1187,1003,1063,980
gene-YMR314W,1160,1150,1315,1429
gene-YMR315W,578,509,686,668
gene-YMR315W-A,2,2,2,1
gene-YMR316C-A,3,2,6,1
gene-YMR316W,168,170,126,136
gene-YMR317W,296,245,163,167
gene-YMR318C,4893,5266,6257,6030
gene-YMR319C,4970,4201,2335,2520
gene-YMR320W,26,29,22,19
gene-YMR321C,6,11,9,6
gene-YMR322C,0,0,2,2
gene-YMR323W,1,0,1,0
gene-YMR325W,0,0,0,0
gene-YNL001W,537,401,463,469
gene-YNL002C,3651,3750,3364,3168
gene-YNL003C,331,328,351,382
gene-YNL004W,5712,5443,5008,4626
gene-YNL005C,1034,957,1010,1011
gene-YNL006W,1105,1111,1633,1511
gene-YNL007C,5255,5592,12130,11661
gene-YNL008C,530,492,605,547
gene-YNL009W,182,179,151,129
gene-YNL010W,241,260,246,191
gene-YNL011C,190,177,206,175
